90.184685,X,Y,Z
90.185638,X,Y,Z
90.186592,X,Y,Z
90.187546,X,Y,Z
90.188499,X,Y,Z
90.189445,X,Y,Z
90.190399,X,Y,Z
90.191345,X,Y,Z
90.192307,X,Y,Z
90.193245,X,Y,Z
90.194206,X,Y,Z
90.195160,X,Y,Z
90.196114,X,Y,Z
90.197067,X,Y,Z
90.198013,X,Y,Z
90.198975,X,Y,Z
90.199921,X,Y,Z
90.200882,X,Y,Z
90.201836,X,Y,Z
90.202782,X,Y,Z
90.203735,X,Y,Z
90.204689,X,Y,Z
90.205643,X,Y,Z
90.206589,X,Y,Z
90.207542,X,Y,Z
90.208496,X,Y,Z
90.209450,X,Y,Z
90.210403,X,Y,Z
90.211349,X,Y,Z
90.212303,X,Y,Z
90.213249,X,Y,Z
90.214211,X,Y,Z
90.215157,X,Y,Z
90.216110,X,Y,Z
90.217064,X,Y,Z
90.218018,X,Y,Z
90.218979,X,Y,Z
90.219917,X,Y,Z
90.220879,X,Y,Z
90.221832,X,Y,Z
90.222786,X,Y,Z
90.223740,X,Y,Z
90.224686,X,Y,Z
90.225639,X,Y,Z
90.226593,X,Y,Z
90.227547,X,Y,Z
90.228493,X,Y,Z
90.229446,X,Y,Z
90.230400,X,Y,Z
90.231346,X,Y,Z
90.232307,X,Y,Z
90.233246,X,Y,Z
90.234207,X,Y,Z
90.235161,X,Y,Z
90.236115,X,Y,Z
90.237061,X,Y,Z
90.238014,X,Y,Z
90.238976,X,Y,Z
90.239922,X,Y,Z
90.240883,X,Y,Z
90.241829,X,Y,Z
90.242783,X,Y,Z
90.243736,X,Y,Z
90.244690,X,Y,Z
90.245644,X,Y,Z
90.246590,X,Y,Z
90.247543,X,Y,Z
90.248497,X,Y,Z
90.249451,X,Y,Z
90.250397,X,Y,Z
90.251343,X,Y,Z
90.252304,X,Y,Z
